124001000|M|2025-12-31|19770888IDR|F2199|PERSD PROMOSI PRODUK DAN JASA|IDR|S199L|N|ID|2025-12-31||0.00|||||183945000
124001000|M|2025-12-31|19779888IDR|F2199|RUPA-RUPA AKTIVA LAINNYA|IDR|S199L|N|ID|2025-12-31||0.00|||||4141998626
124001000|M|2025-12-31|19773888IDR|F2102||IDR|S199L|N|ID|2025-12-31||0.00|||||45454861810
124001000|M|2025-12-31|19695888IDR|F2105||IDR|S199L|N|ID|2025-12-31||0.00|||||8847028470
124001000|M|2025-12-31|19767888IDR|F2199|PERSEDIAAN SOUVENIR|IDR|S199L|N|ID|2025-12-31||0.00|||||1975242900
124001000|M|2025-12-31|19686V888USD|F210402||USD|S299L|N|ID|2025-12-31||0.00|0|172040477|0|0|172040477
124001000|M|2025-12-31|19778888IDR|F2199|PIUTANG LAIN-LAIN|IDR|S199L|N|ID|2025-12-31||0.00|||||3000000000
124001000|M|2025-12-31|19683888IDR|F210402||IDR|S199L|N|ID|2025-12-31||0.00|||||1767855567
124001000|M|2025-12-31|19731888IDR|F2107||IDR|S199L|N|ID|2025-12-31||0.00|||||168666045744
124001000|M|2025-12-31|19753888IDR|F2199|PERSEDIAAN BUKU BILYET GIRO|IDR|S199L|N|ID|2025-12-31||0.00|||||847796000
124001000|M|2025-12-31|19684888IDR|F210402||IDR|S199L|N|ID|2025-12-31||0.00|||||23495835
124001000|M|2025-12-31|19681888IDR|F210402||IDR|S199L|N|ID|2025-12-31||0.00|||||80000000
124001000|M|2025-12-31|19757888IDR|F2199|PERSEDIAAN BUKTI/SLIP TARIKAN|IDR|S199L|N|ID|2025-12-31||0.00|||||1260000
124001000|M|2025-12-31|19694888IDR|F2105||IDR|S199L|N|ID|2025-12-31||0.00|||||79164396
124001000|M|2025-12-31|19789888IDR|F2199|DANA SHARING APEX BPR KALTIMTA|IDR|S199L|N|ID|2025-12-31||0.00|||||4200000000
124001000|M|2025-12-31|13987888IDR|F2199|TAGIHAN TRANSFER ATM BERSAMA|IDR|S122|N|ID|2025-12-31||0.00|||||2299663426
124001000|M|2025-12-31|19784888IDR|F2199|JAMINAN TRANSAKSI ATM BERSAMA|IDR|S199L|N|ID|2025-12-31||0.00|||||1355054975
124001000|M|2025-12-31|19776888IDR|F2199|BIAYA PEMB.GEDUNG KANTOR|IDR|S199L|N|ID|2025-12-31||0.00|||||4594589852
124001000|M|2025-12-31|19760888IDR|F2199|PERSEDIAAN BUKTI/SLIP LAINNYA|IDR|S199L|N|ID|2025-12-31||0.00|||||5229000
124001000|M|2025-12-31|19782888IDR|F2199|JAMNAN TRANS.ATM SWITCH RINTIS|IDR|S199L|N|ID|2025-12-31||0.00|||||2000000000
